R812359,R865251
R573215,R912596
R551798,R316848
R926127,R823892
R589880,R466319
R888093,R701410
R467057,R689225
R110680,R504859
R207939,R570638
R251155,R264218
R346585,R837202
R819388,R498675
R196019,R238020
R453274,R105788
R271957,R133521
R960782,R467374
R735923,R812662
R172463,R249006
R134016,R716012
R961803,R132525
R763661,R858366
R270285,R145953
R576173,R640311
R423326,R474828
R671158,R838168
R912238,R795622
R164664,R562333
R591972,R194345
R769168,R267092
R725543,R317272
R890184,R586171
R612818,R794359
R640539,R174449
R261999,R646241
R957518,R249584
R535797,R123406
R728428,R879322
R794083,R650430
R795777,R842139
R793335,R473012
R567745,R996806
R723362,R767839
R566869,R725937
R469904,R237291
R420357,R970914
R742417,R882788
R133922,R935710
R591243,R381707
R112940,R808158
R471245,R827352
R935611,R601878
R619480,R457282
R314101,R582756
R194936,R541082
R323601,R798299
R348711,R200736
R877595,R663518
R356862,R355357
R672090,R793489
R548137,R139267
R920987,R994782
R623961,R889523
R499267,R101111
R299598,R893276
R804645,R829994
R800807,R483498
R177047,R243861
R732486,R774742
R267251,R404917
R643671,R343674
R567949,R972214
R254709,R901458
R634569,R371018
R201086,R851585
R371281,R722259
R127140,R247376
R860078,R130350
R608110,R439131
R732747,R879463
R625190,R788233
R156099,R355553
R766963,R477335
R661028,R770789
R906916,R272700
R767478,R363565
R921811,R850992
R774064,R433114
R575284,R793091
R526375,R957569
R918162,R283577
R127813,R175107
R444310,R794362
R179306,R861179
R650399,R448980
R229909,R871685
R404695,R572674
R192640,R148126
R241860,R656097
R330205,R482579
R857084,R287825
R162438,R682262
R850296,R473076
R800013,R480057
R927014,R878540
R670124,R936418
R922950,R422097
R517552,R360108
R262443,R913353
R899355,R460979
R208019,R536913
R183580,R852016
R773376,R281385
R431615,R363756
R470076,R623246
R244477,R415482
R190824,R682639
R355546,R769591
R991058,R749563
R886480,R597923
R578372,R731087
R135234,R251206
R918542,R531995
R981218,R405074
R750278,R328056
R807916,R175266
R394772,R101665
R783192,R357579
R637403,R691905
R477905,R136278
R559612,R725537
R370189,R489931
R752631,R198383
R495824,R547776
R280664,R519234
R498871,R657471
R514340,R588749
R592428,R697239
R815397,R559925
R955362,R166358
R413506,R612021
R903366,R764211
R463062,R374358
R101255,R253231
R951029,R559028
R226692,R341958
R834953,R947230
R827167,R239096
R261873,R115542
R737800,R661225
R999038,R939706
R161793,R767605
R944582,R431240
R767873,R369610
R977246,R385952
R769500,R605408
R326553,R488216
R469860,R140956
R547330,R933230
R687360,R831059
R541376,R786318
R698047,R384767
R871471,R843494
R723995,R747523
R860209,R817399
R261483,R679999
R718660,R777235
R850636,R834735
R475216,R926879
R494077,R335741
R893958,R452936
R754808,R771355
R642787,R498300
R881103,R490268
R103427,R271466
R423686,R694475
R521940,R722365
R572155,R646253
R546263,R261455
R174932,R361014
R647737,R788346
R819658,R135018
R552458,R357795
R366301,R805656
R511897,R157838
R911508,R291659
R765635,R753727
R769344,R729409
R922886,R644641
R506903,R123240
R271987,R988088
R540302,R402317
R801662,R276681
R254919,R432306
R670070,R374900
R264425,R206288
R998579,R846777
R792232,R132058
R503442,R580600
R527310,R164562
R996067,R395938
R758350,R322201
R587743,R429672
R982304,R753553
R373817,R575626
R607552,R582249
R216461,R226611
R206659,R273086
R598712,R908952
R721850,R842241
R703383,R995638
R750377,R207505
R946575,R472320
R973741,R801483
R410367,R369057
R402525,R213930
R105178,R576455
R743549,R532048
R120945,R185252
R690301,R950451
R403274,R915881
R103152,R210829
R727811,R888628
R978180,R217683
R673925,R705700
R645966,R188811
R249757,R171511
R408341,R554140
R441321,R566173
R261978,R299254
R997712,R331659
R476011,R214120
R795456,R145346
R884292,R176063
R683712,R658046
R132572,R354387
R240192,R645309
R457060,R828118
R278513,R849236
R554338,R611100
R845479,R425587
R397095,R362041
R181641,R833104
R297882,R726257
R792761,R331772
R736884,R534634
R983288,R180093
R748419,R281042
R286369,R770816
R826371,R305035
R457978,R911978
R406895,R906265
R208347,R955934
R763518,R111167
R310120,R456405
R411897,R386885
R681356,R309594
R896148,R481237
R257253,R290647
R656753,R306911
R706644,R371275
R975957,R988382
R331843,R750555
R170972,R555979
R986683,R468280
R318832,R252038
R506347,R495921
R828501,R244156
R996948,R469241
R645830,R969823
R589372,R758791
R826889,R717770
R198712,R780510
R123601,R642832
R564705,R517786
R327077,R543213
R555760,R500710
R146385,R595099
R868473,R891082
R510725,R414059
R948633,R394841
R763401,R512086
R328176,R785538
R345680,R818946
R605644,R157117
R107191,R626740
R654041,R570029
R583705,R705811
R962910,R519838
R976867,R313753
R853876,R801382
R502574,R236135
R415156,R549421
R814373,R229261
R555969,R922753
R807616,R402583
R597271,R478604
R743253,R503009
R945581,R111397
R283653,R193486
R445812,R422474
R274327,R313444
R334017,R645068
R333499,R229491
R526614,R206722
R721137,R617499
R429342,R124834
R906691,R850698
R998668,R348978
R124731,R415261
R475072,R722808
R860945,R354934
R872804,R865226
R740607,R167263
R232502,R501203
R166271,R718183
R384849,R521885
R176107,R802865
R452688,R500511
R469222,R314031
R646090,R124402
R505324,R258863
R300648,R168081
R629685,R762708
R999729,R322270
R457642,R702336
R186399,R314054
R486537,R118415
R684359,R946687
R989916,R858011
R769400,R370392
R897407,R323795
R661936,R181927
R190010,R599427
R566458,R189533
R300311,R886809
R887847,R853973
R870309,R992842
R435176,R118292
R854085,R128970
R796456,R766613
R705421,R279652
R641007,R128122
R432265,R620169
R546852,R814027
R560575,R963871
R643992,R761763
R406082,R114804
R961466,R910206
R514811,R166870
R620091,R429877
R699461,R899114
R211299,R640813
R258003,R559699
R491744,R239967
R184451,R388620
R533290,R966780
R910481,R383091
R789493,R923792
R990428,R271100
R273517,R932280
R223924,R587634
R545033,R956072
R553066,R120600
R786350,R163105
R473412,R953288
R292806,R203532
R531978,R366454
R529104,R354921
R364393,R197808
R123569,R388927
R315547,R875632
R911473,R243033
R965148,R520934
R108661,R512040
R782621,R323618
R328177,R230933
R563299,R607850
R320457,R354228
R227866,R648399
R559734,R517320
R535812,R623942
R926925,R675710
R408345,R741313
R197664,R844446
R380130,R769134
R939737,R482840
R562145,R597578
R479798,R351163
R549357,R182977
R218854,R286771
R587840,R454462
R940223,R885468
R839139,R614457
R239401,R400899
R474236,R896372
R758893,R627548
R925791,R576639
R337424,R891287
R635701,R835745
R906041,R155754
R181565,R138106
R431537,R728094
R978099,R199749
R364993,R716825
R589121,R741374
R546797,R439402
R744625,R125805
R161468,R920592
R562955,R607720
R163153,R524786
R228256,R181351
R946566,R216544
R318659,R254112
R301113,R884417
R504157,R766358
R914106,R893680
R162777,R483214
R888694,R356048
R144015,R340790
R676768,R876642
R636754,R795253
R439526,R788350
R501922,R191409
R101893,R974689
R469737,R762892
R985783,R108204
R579935,R491256
R125720,R302101
R140583,R143480
R432269,R397939
R165420,R477279
R974681,R467602
R418305,R364989
R450422,R380300
R976466,R232476
R984670,R740158
R684730,R175493
R539885,R838825
R250914,R387397
R206260,R210640
R379302,R604043
R772118,R914345
R709134,R718032
R635440,R333396
R101779,R101038
R970070,R868590
R643959,R474804
R304072,R735557
R496793,R116244
R701080,R690834
R565453,R969426
R934131,R641741
R712875,R613665
R119550,R274573
R715359,R620961
R871004,R701487
R812765,R995663
R199305,R908763
R873385,R840814
R614526,R179259
R167476,R455353
R274425,R865547
R101983,R204252
R970467,R867546
R965651,R645544
R326329,R401665
R843492,R912963
R208251,R724882
R644190,R330775
R815083,R934886
R808676,R879304
R274537,R293425
R201391,R352535
R277643,R244775
R727787,R525209
R246183,R189345
R130294,R270456
R292268,R569470
R641574,R435494
R902293,R885813
R929911,R782135
R956145,R741090
R251450,R784147
R779849,R887733
R587515,R186496
R102255,R991820
R566579,R628361
R106303,R923984
R545644,R588106
R334757,R334856
R376114,R395765
R194497,R534012
R310549,R505643
R335610,R143467
R970564,R902033
R537205,R582735
R499012,R643192
R280928,R658404
R671069,R911197
R713005,R154123
R407024,R938649
R442804,R655275
R117645,R285821
R928010,R775442
R175990,R977489
R800960,R535512
R687794,R757129
R626560,R113360
R621237,R352312
R151273,R770636
R539337,R658221
R295998,R119647
R278566,R986503
R418222,R599981
R554030,R471960
R126978,R967763
R528064,R193205
R723394,R296720
R279777,R970364
R887620,R421341
R569242,R567789
R921790,R375898
R925684,R580875
R925021,R698106
R615188,R335290
R947481,R380581
R416866,R899587
R719872,R983046
R404931,R262219
R962068,R641465
R815581,R940129
R701510,R144333
R136070,R137765
R639111,R246843
R846225,R112340
R390709,R363559
R583453,R447738
R325524,R136006
R949760,R929270
R282028,R238072
R529930,R961547
R950283,R962084
R824906,R750715
R884263,R450902
R609375,R267002
R922294,R521267
R697296,R222089
R994972,R997249
R613874,R530184
R858706,R751535
R347057,R888175
R908125,R668787
R667041,R448441
R360586,R719936
R992723,R859872
R533264,R936444
R126951,R931788
R423730,R117367
R956930,R595198
R131114,R356773
R717844,R442785
R869742,R752558
R959779,R583133
R512788,R331332
R980687,R188113
R989057,R583757
R292416,R953293
R417921,R486338
R705581,R661355
R930066,R756757
R937549,R961542
R449452,R184885
R635064,R835334
R397146,R824868
R379531,R443561
R411320,R904597
R257656,R236289
R473127,R658596
R492715,R638524
R422433,R418783
R470084,R343290
R285875,R259198
R688165,R918557
R140697,R309430
R575778,R637702
R900917,R395518
R140879,R291107
R961618,R989211
R130438,R280429
R104576,R552012
R228407,R820330
R658721,R122905
R851717,R377528
R816981,R446705
R741577,R318074
R919215,R977743
R825513,R427690
R416506,R871285
R986459,R862378
R915852,R665703
R901384,R415256
R928689,R754788
R216847,R713852
R273813,R709667
R307281,R264006
R313747,R799683
R297109,R136137
R950243,R412038
R810044,R675518
R358776,R138471
R643010,R525418
R931903,R499973
R454044,R253335
R930299,R912679
R437992,R595134
R637651,R607180
R429134,R206065
R729260,R245603
R603083,R996589
R320084,R674373
R233998,R752799
R380695,R431097
R668786,R777459
R939991,R156913
R805689,R659100
R236433,R104550
R453532,R155678
R363292,R364666
R515143,R472544
R291638,R444119
R851570,R861718
R482439,R301155
R238978,R795972
R364726,R513757
R331707,R632218
R629884,R655999
R941368,R537338
R781928,R963075
R330053,R732188
R519107,R613024
R778811,R356633
R382065,R247982
R135359,R184231
R907923,R497719
R437542,R625144
R542544,R575414
R549285,R905279
R328660,R408640
R606676,R236150
R595371,R238925
R624653,R445308
R400859,R249970
R345062,R654691
R231212,R429896
R906176,R686193
R518512,R724005
R995053,R562433
R534158,R508457
R508746,R277520
R738184,R615722
R747281,R823502
R650587,R128016
R355973,R466644
R142090,R711648
R353908,R767846
R876998,R847483
R689059,R270534
R463348,R193911
R796967,R748187
R755276,R605107
R229104,R667443
R589472,R162292
R745813,R698139
R504404,R921311
R900289,R894974
R476027,R392882
R694888,R435937
R418050,R337956
R829666,R720972
R711046,R380101
R441769,R391658
R493803,R609161
R923977,R178938
R336485,R309984
R126182,R504689
R835231,R857033
R328360,R369440
R946074,R108823
R156080,R859583
R640883,R902433
R405297,R442304
R306760,R273535
R423996,R846715
R242756,R600151
R295551,R701281
R565765,R347798
R837323,R452168
R508204,R457571
R739361,R302680
R659761,R155469
R469979,R335321
R294153,R418586
R149840,R923070
R642770,R820437
R840982,R659404
R603087,R426488
R363929,R933295
R565788,R886490
R298562,R619078
R729328,R705002
R556454,R942902
R514238,R812406
R895975,R472532
R546174,R707790
R429122,R161377
R962369,R404661
R846108,R879016
R103838,R967969
R638159,R263293
R161737,R564952
R629256,R435400
R288390,R685485
R781388,R789107
R718403,R410515
R950479,R639964
R903252,R319487
R687540,R665380
R125712,R341765
R173605,R250113
R467109,R271796
R597985,R109786
R867728,R949614
R692503,R964541
R824743,R599314
R346669,R507043
R408894,R564612
R199295,R672901
R117319,R225250
R989226,R268996
R493147,R854535
R392255,R448403
R231265,R659196
R170112,R690901
R594669,R468351
R622797,R641459
R691491,R593012
R653660,R567356
R740826,R682603
R892425,R909211
R216099,R574383
R628171,R394682
R447206,R828452
R980824,R954177
R352718,R546591
R645697,R746895
R657474,R720123
R857456,R646239
R561078,R211507
R338060,R865597
R582246,R554774
R579984,R156449
R846691,R688974
R124650,R955243
R666031,R463311
R718188,R229479
R562364,R298945
R882444,R956778
R624411,R326952
R127822,R913972
R620971,R776303
R939284,R865414
R606724,R136664
R550299,R769451
R362592,R797798
R886116,R482632
R261534,R780138
R928005,R119508
R197486,R129208
R189349,R991459
R347801,R732787
R690755,R784995
R639644,R425794
R422692,R757936
R722648,R925680
R286307,R202929
R659643,R137804
R783645,R510219
R596529,R607006
R958297,R657559
R256170,R578620
R582698,R376939
R886259,R957091
R691126,R801453
R716753,R195655
R814453,R242084
R273142,R245876
R640037,R400180
R529170,R501506
R253524,R555864
R212737,R629488
R529658,R585522
R119861,R814753
R151839,R825900
R775096,R705842
R619361,R573813
R452744,R758751
R105426,R253693
R152803,R557581
R163304,R442325
R891022,R860296
R708116,R424288
R233909,R294595
R993300,R310324
R585528,R431861
R153457,R311939
R281978,R636077
R186816,R921449
R263634,R801270
R757657,R687778
R505683,R414181
R670516,R935678
R779496,R659684
R869009,R665197
R258650,R498019
R556865,R183736
R385208,R770411
R692746,R907512
R116287,R489687
R718771,R280251
R135436,R487909
R658276,R999248
R826673,R438445
R930290,R741851
R808619,R201105
R805404,R759318
R758639,R998398
R758229,R878318
R833222,R161396
R206833,R100398
R177632,R153890
R505031,R648212
R895779,R995176
R773207,R452567
R601772,R260984
R779669,R659753
R105777,R279016
R974103,R137412
R569677,R261400
R970825,R105971
R443679,R254421
R109572,R797838
R942247,R256482
R272535,R888154
R251263,R344157
R157754,R441521
R754217,R217489
R772511,R857473
R720739,R430858
R841726,R670234
R769475,R660984
R207101,R807123
R311442,R884303
R468850,R456492
R648802,R290991
R293086,R370213
R255272,R148772
R458583,R731514
R652115,R222158
R657422,R654524
R406139,R305875
R262939,R111304
R782556,R413258
R449558,R538842
R989571,R518792
R835278,R746927
R675551,R872794
R570033,R635412
R919604,R312608
R570442,R797837
R621104,R912437
R880021,R218440
R275009,R600380
R189180,R674449
R372214,R910636
R123637,R480610
R102740,R593773
R556288,R857136
R832975,R255915
R470890,R351589
R409470,R740208
R548065,R131950
R779476,R473414
R251565,R446282
R704793,R187664
R610687,R518875
R457832,R267554
R271012,R637503
R590902,R748982
R738874,R153008
R456748,R190158
R883487,R121431
R797189,R127569
R374467,R317492
R872978,R168750
R947244,R212955
R348388,R357620
R323540,R814785
R867044,R762399
R742373,R251401
R936464,R584402
R845838,R835837
R903613,R544945
R274786,R931728
R492565,R394367
R693413,R468086
R752609,R756603
R841059,R823872
R261984,R581438
R487248,R110908
R149413,R173467
R576928,R825982
R887874,R580296
R638269,R677188
R587578,R643097
R781856,R744697
R147198,R865005
R622504,R248891
R343721,R991402
R758821,R343086
R507371,R954002
R573959,R537325
R551181,R832786
R493574,R825941
R552604,R948011
R844076,R905554
R418292,R308674
R528276,R122596
R289229,R613451
R599900,R773745
R556738,R454994
R742192,R333494
R191060,R881279
R766325,R281130
R614096,R315555
R101801,R142553
R706165,R857117
R757874,R467376
R884586,R285698
R319907,R791514
R769776,R882504
R397434,R150550
R769933,R322970
R381648,R755928
R819742,R985455
R598647,R458528
R390437,R174256
R590411,R504059
R863988,R833669
R866751,R249019
R260776,R644686
R787811,R476545
R703756,R531660
R523336,R861673
R339034,R696291
R162337,R847871
R317354,R890824
R710562,R367442
R112983,R979080
R802189,R249274
R388566,R858157
R323546,R720178
R375152,R834307
R947358,R788433
R690913,R175565
R181120,R870850
R643369,R114811
R458922,R549400
R347431,R269386
R460149,R632604
R661493,R689237
R927632,R981663
R621215,R831210
R514378,R361716
R567084,R492383
R427111,R722274
R489004,R553823
R413317,R501924
R871110,R514783
R231570,R113694
R849419,R782998
R373477,R880330
R833835,R218211
R827170,R402500
R760671,R292007
R581732,R315033
R934260,R239671
R853302,R797187
R483211,R414161
R218990,R414822
R655156,R147459
R596409,R468684
R398446,R430093
R119135,R729914
R439046,R850829
R224403,R763143
R263796,R248995
R197068,R617288
R709540,R306016
R395321,R485835
R587129,R948255
R637105,R590949
R523147,R344316
R686741,R723470
R152069,R751833
R463393,R710295
R599638,R801485
R205272,R217182
R208395,R495257
R551015,R430813
R717797,R242346
R636758,R867569
R682153,R297120
R911060,R629801
R909919,R813059
R425556,R697800
R898011,R726381
R849997,R623518
R233139,R531561
R831505,R188465
R956933,R215564
R479630,R812273
R297131,R995028
R838296,R536602
R890863,R847185
R444083,R870952
R524347,R564606
R915089,R251745
R253347,R414773
R839584,R792394
R752421,R201769
R637121,R845150
R961455,R218451
R682790,R160516
R578534,R673639
R669963,R940871
R386778,R823176
R172707,R426635
R425396,R264362
R236719,R721417
R586208,R866549
R877941,R638803
R752671,R421677
R538131,R927920
R354579,R922635
R204691,R332806
R288826,R124698
R969018,R192969
R822906,R945836
R232387,R968881
R181355,R106304
R230147,R338417
R944223,R104806
R190214,R249254
R911947,R748093
R838367,R950800
