R715531,R967891
R771249,R388544
R395166,R983926
R965059,R759769
R742294,R472878
R955603,R157623
R318353,R490448
R538538,R936861
R875544,R199550
R777179,R894714
R621703,R871443
R219039,R567731
R774707,R118059
R772915,R199806
R876900,R992050
R520801,R903783
R511918,R541263
R218021,R289244
R808407,R905283
R786671,R941302
R405851,R822010
R235487,R629097
R315259,R481015
R499503,R960038
R103417,R357231
R602903,R815741
R549054,R867744
R213960,R385537
R972288,R378178
R103825,R370893
R393459,R683762
R318760,R139428
R582285,R500740
R956695,R204683
R875583,R230207
R265911,R883633
R602699,R911282
R743715,R596574
R206783,R841582
R293317,R487577
R143988,R296549
R235870,R257159
R838446,R486321
R491969,R287097
R368183,R462618
R480196,R741616
R261326,R564699
R753996,R386270
R147084,R522432
R404289,R177686
R677209,R604118
R613475,R252143
R996346,R804930
R717121,R613370
R266269,R196053
R193709,R105294
R976608,R646730
R970170,R886305
R195017,R960946
R911366,R274471
R286703,R562185
R205920,R214675
R123191,R284078
R919171,R753395
R702043,R501535
R618959,R852117
R663649,R406096
R141808,R605874
R573291,R381859
R965988,R836552
R550403,R429725
R277074,R316151
R403685,R309751
R642007,R409154
R955667,R740520
R521894,R173217
R544743,R270960
R239112,R301529
R645542,R934732
R531660,R368215
R837003,R270886
R447866,R586523
R457855,R995079
R650071,R801509
R910246,R498284
R428457,R804419
R403190,R897324
R992039,R664117
R707439,R258619
R790607,R655057
R396327,R693074
R201777,R901907
R653383,R732697
R178006,R899116
R649267,R102274
R414599,R645978
R584809,R522923
R309632,R517338
R540116,R924644
R919201,R240618
R410561,R326814
R194486,R721312
R732273,R639644
R443118,R173723
R807755,R794882
R273426,R514526
R800482,R768112
R228145,R114384
R980159,R496410
R352112,R294432
R773906,R290139
R996798,R966063
R276013,R860145
R614303,R205626
R746029,R182580
R434462,R952858
R697106,R501601
R196890,R902820
R816084,R648070
R432421,R125578
R605140,R163644
R833944,R498299
R619866,R434312
R687365,R903359
R675279,R572221
R479579,R107572
R552046,R582244
R836604,R532751
R392397,R394180
R733853,R760699
R340864,R440934
R527965,R491504
R534228,R740540
R506243,R823474
R794419,R164213
R537155,R802205
R322655,R788837
R169653,R735318
R831653,R297298
R572717,R344457
R866306,R773323
R970671,R921948
R326748,R453505
R691710,R756604
R530341,R443034
R296729,R663538
R732759,R640604
R117654,R849522
R959684,R985156
R511598,R277417
R908974,R203642
R121804,R495899
R459996,R847353
R327511,R419577
R806796,R390917
R590425,R616956
R714281,R991370
R244733,R946145
R925600,R292569
R897589,R662301
R749039,R945733
R293428,R867204
R900852,R938936
R747862,R954509
R840563,R918326
R708216,R383992
R146519,R539071
R759166,R114048
R565692,R676132
R711894,R503393
R764068,R990040
R578937,R102427
R754762,R147134
R173581,R615598
R204987,R874987
R215650,R443635
R908857,R651302
R929282,R752056
R130917,R225237
R808698,R371735
R986792,R762735
R199863,R526219
R238144,R608423
R108715,R531591
R719206,R353556
R208610,R877838
R666213,R552267
R265433,R413496
R549382,R393647
R802057,R191729
R884308,R663876
R925500,R700307
R300674,R691819
R368762,R730787
R291008,R235873
R999006,R792400
R289682,R532067
R797384,R644019
R180655,R423255
R581974,R276927
R644914,R372601
R319078,R153780
R390929,R876335
R584316,R350111
R736610,R977340
R306137,R964663
R670108,R267412
R164193,R116635
R621454,R187373
R510926,R461799
R898604,R798960
R769536,R618171
R266140,R844325
R816579,R365537
R644910,R125844
R927795,R648245
R880839,R549133
R249660,R411485
R180582,R635284
R871178,R785009
R325695,R348434
R764433,R597537
R549719,R768716
R846531,R182253
R153864,R824236
R331376,R238207
R466271,R656459
R345482,R844738
R940230,R122059
R431415,R922641
R399033,R368698
R499265,R944608
R866913,R343624
R477082,R642266
R845887,R546952
R738753,R873770
R281261,R796805
R529518,R295191
R554624,R352418
R360252,R109682
R441337,R494773
R770191,R291031
R639922,R501574
R740432,R565375
R253556,R539504
R755096,R892239
R956804,R185828
R223993,R623712
R116838,R163140
R645888,R679629
R197822,R667305
R183532,R377623
R185319,R729665
R400732,R219862
R254818,R663452
R381221,R757466
R843133,R805332
R272560,R580260
R820170,R723143
R272538,R490651
R778411,R990490
R158613,R336674
R157541,R203187
R540300,R958019
R716690,R648732
R463661,R790840
R911657,R999257
R490560,R417495
R639683,R367385
R811802,R788572
R185518,R635718
R880920,R284230
R260498,R360336
R860174,R690535
R120328,R111942
R897671,R363089
R704675,R160319
R406056,R839243
R337952,R849247
R220823,R857355
R917767,R870202
R134524,R689435
R718293,R674327
R338982,R808834
R361097,R491493
R850140,R509613
R221145,R466761
R118480,R856208
R523762,R236903
R554223,R364477
R526024,R806911
R205982,R577752
R655766,R183414
R852019,R729308
R775564,R456139
R519750,R794733
R758878,R712892
R318917,R344711
R964754,R906745
R868273,R821711
R250260,R555045
R237838,R778766
R286652,R318518
R196728,R128162
R896869,R441725
R723589,R234230
R847253,R853253
R179611,R837269
R366383,R687189
R392522,R970432
R600410,R824519
R145888,R389367
R772407,R432340
R191799,R864861
R104573,R339972
R629663,R583375
R457984,R346249
R991280,R191856
R641963,R808009
R318464,R325698
R910260,R421148
R124314,R116383
R817341,R460141
R986473,R415182
R539278,R517119
R671813,R667269
R662206,R153464
R787428,R880539
R838515,R768449
R482037,R339866
R737249,R985325
R853938,R527182
R465236,R984480
R402025,R868543
R327429,R309510
R829526,R831497
R539090,R457943
R732131,R550864
R773796,R431142
R308877,R983109
R295751,R760220
R462323,R679229
R214153,R268746
R292049,R815223
R613843,R259706
R771468,R843799
R258434,R202553
R275654,R640302
R329800,R504200
R409185,R531062
R121894,R660692
R939629,R844231
R492957,R605978
R842595,R242529
R695463,R175585
R628428,R593868
R918690,R103113
R718802,R107794
R103544,R235279
R161822,R698748
R625553,R754826
R231549,R897228
R900790,R833318
R850222,R810491
R623900,R886383
R458841,R682488
R106920,R731366
R531386,R575992
R780708,R234099
R782397,R386312
R384568,R864921
R462743,R530397
R640274,R753211
R577225,R852130
R895595,R245006
R629671,R263480
R113376,R847298
R658920,R156888
R362649,R601898
R651798,R179562
R537258,R461963
R781526,R321125
R342416,R460815
R489552,R456191
R478706,R972662
R525394,R202703
R648949,R160847
R649866,R637635
R992837,R372193
R666927,R862426
R451516,R837023
R135956,R693268
R719730,R607325
R242233,R576416
R349383,R746624
R918677,R702602
R530054,R399239
R396530,R966070
R727266,R210693
R878575,R559532
R249228,R235411
R259566,R418584
R380173,R222346
R260273,R243393
R110265,R837956
R913445,R156668
R951954,R235545
R750466,R170520
R822883,R137157
R556968,R505438
R988890,R563675
R499280,R514030
R172783,R566244
R588721,R642418
R746574,R979868
R818128,R785489
R832606,R335979
R111239,R680816
R435492,R844245
R337482,R669573
R242353,R139990
R418129,R326655
R412539,R947221
R977893,R205306
R555740,R968613
R170988,R675404
R905339,R289122
R855109,R963980
R463332,R631109
R746411,R508789
R749305,R556681
R889961,R281024
R145478,R830025
R760657,R419635
R649784,R326497
R314356,R428407
R167820,R444027
R590727,R571965
R750496,R656507
R577742,R537760
R178058,R711365
R386734,R455754
R882060,R364678
R504569,R342534
R498226,R472067
R424521,R960601
R532607,R156477
R922845,R265868
R989247,R770642
R204091,R315108
R765456,R522037
R868655,R142890
R813491,R188225
R579907,R362925
R777236,R609794
R603949,R984953
R236388,R611756
R954588,R164816
R341058,R589036
R168277,R936909
R786763,R690487
R468472,R989664
R117101,R603704
R141786,R622669
R266414,R879303
R932989,R416550
R592284,R513234
R814130,R558443
R139875,R712038
R763022,R931742
R558675,R889155
R215427,R433200
R240140,R686715
R777272,R200765
R291813,R444254
R687266,R873830
R818795,R830103
R458657,R895962
R931680,R291716
R627586,R631826
R739347,R165051
R327506,R571059
R913238,R304561
R619112,R392424
R933677,R516329
R366031,R804365
R219435,R909851
R557313,R975685
R394612,R794564
R393014,R858051
R857393,R539383
R349852,R581048
R223800,R772006
R927320,R719547
R584520,R313004
R152731,R147153
R837095,R350777
R654769,R881567
R536557,R880583
R625017,R850905
R836231,R646902
R817347,R158729
R665374,R794442
R653722,R405972
R997271,R485691
R573056,R502519
R383851,R196798
R162509,R740689
R828952,R810477
R953325,R159174
R344942,R447190
R331829,R581198
R433155,R533004
R942972,R425006
R670133,R734764
R125137,R363743
R693285,R837924
R809342,R172922
R288834,R608257
R703418,R419652
R207886,R222129
R557286,R750679
R855123,R279984
R172855,R185709
R299832,R457703
R129503,R738182
R335042,R318448
R630153,R371746
R542705,R828939
R994847,R633133
R180732,R565873
R402770,R768488
R959259,R638600
R828879,R982366
R348929,R593876
R393086,R442345
R432022,R869408
R965933,R303229
R243060,R380918
R427476,R537779
R721780,R990011
R691110,R717283
R993523,R816998
R428278,R425203
R705920,R353318
R860200,R452818
R275891,R233733
R552803,R363279
R741395,R978548
R133576,R767116
R809419,R463121
R842664,R431476
R368727,R880250
R295987,R700021
R507615,R557955
R603215,R426289
R642878,R195812
R424181,R749684
R707599,R278343
R455923,R681303
R791248,R553751
R464549,R778925
R475415,R788149
R194202,R533459
R534065,R245660
R172027,R213863
R332466,R908415
R962304,R274374
R750800,R262469
R537468,R471740
R488885,R500555
R714076,R531079
R617627,R249897
R498201,R501836
R686676,R297191
R271873,R490910
R515155,R123684
R215275,R416331
R558084,R128838
R315683,R598020
R633869,R674474
R376192,R703010
R408391,R971702
R611409,R529751
R610449,R533353
R525790,R708572
R597255,R945212
R275916,R978070
R712523,R204476
R674521,R856624
R391297,R370981
R387369,R465336
R832480,R606816
R149667,R333156
R911578,R582292
R843498,R285966
R749972,R695696
R853363,R287163
R951086,R774007
R282676,R617253
R812200,R813955
R120350,R533901
R992167,R327820
R785533,R826584
R701210,R813148
R861303,R846172
R771834,R368635
R166210,R294697
R987323,R394786
R975516,R231479
R791448,R529061
R424902,R310567
R101879,R942949
R254358,R415561
R482742,R747109
R171248,R167748
R973214,R652002
R804492,R608990
R838177,R583921
R760666,R523823
R224197,R396470
R665248,R804888
R288143,R331835
R156528,R772412
R855010,R204357
R917400,R747741
R645797,R589485
R718363,R724563
R698763,R617788
R982068,R416916
R336912,R796137
R935831,R349185
R446593,R786910
R791915,R569215
R171638,R565228
R183603,R132223
R797488,R285608
R202203,R482198
R968541,R501204
R865176,R132877
R282337,R378914
R553475,R368771
R803225,R295515
R229975,R739766
R565795,R902887
R860423,R269919
R877544,R516437
R808282,R309355
R142127,R865146
R232581,R897822
R973848,R318197
R916191,R120577
R158361,R186717
R266027,R208325
R670024,R954426
R305284,R669701
R202414,R700421
R721549,R669075
R368800,R368101
R354322,R978248
R235052,R770087
R472937,R824151
R630469,R682280
R947733,R502423
R805667,R832977
R294621,R607288
R582637,R937136
R405256,R133694
R989066,R833991
R125583,R273133
R591351,R543028
R363149,R197128
R101289,R356440
R294654,R817745
R309305,R470208
R991920,R863695
R188760,R119483
R602421,R740224
R104756,R925304
R348462,R430608
R169419,R741817
R739713,R603415
R418754,R232060
R988844,R893450
R289027,R354467
R853205,R772148
R920802,R239694
R162436,R475010
R659605,R413493
R483293,R113658
R967945,R769516
R964388,R327928
R648528,R719231
R329460,R544106
R950536,R202289
R265416,R744538
R811749,R952045
R223788,R733340
R764273,R459696
R974058,R420378
R989939,R603301
R286007,R639044
R313521,R737274
R460323,R844831
R213651,R938030
R295543,R598015
R992819,R517614
R463703,R157062
R843854,R651444
R372984,R674856
R516004,R760944
R543150,R599859
R819882,R942167
R874787,R364356
R520812,R847979
R631308,R659166
R495124,R273354
R338892,R175529
R939119,R616335
R199750,R892452
R741633,R343558
R404013,R500516
R816042,R301351
R963182,R860863
R575983,R356142
R363360,R573589
R235060,R703409
R255715,R317047
R708508,R724294
R938351,R190631
R649626,R493222
R713015,R619710
R422832,R380998
R106818,R880075
R208549,R961322
R507724,R584023
R554815,R807623
R756864,R646312
R327978,R419436
R631144,R385690
R312018,R254590
R328443,R877304
R885898,R165764
R254248,R953704
R139413,R847891
R859498,R115504
R429938,R699655
R669988,R746534
R402739,R510607
R297412,R348324
R386464,R449053
R821382,R210398
R389763,R122695
R369041,R767587
R578076,R796893
R423783,R101374
R714024,R395907
R205116,R360075
R166020,R589741
R966925,R490915
R723815,R275727
R168405,R802158
R409767,R453662
R408880,R442640
R193169,R835520
R543746,R230210
R418640,R207262
R363097,R288760
R555820,R109641
R591160,R821092
R876846,R475055
R717321,R698420
R630290,R449885
R148605,R389128
R351060,R231610
R302550,R870635
R471577,R193676
R168455,R361183
R333239,R440855
R583915,R968725
R151998,R341988
R540164,R355893
R415985,R672699
R442424,R612408
R875510,R660786
R517030,R311195
R393518,R811613
R851324,R577780
R844489,R434862
R120888,R971716
R365160,R793716
R794905,R624263
R779578,R630505
R933721,R155097
R314833,R713348
R973174,R942254
R842967,R804722
R838823,R723613
R549327,R408705
R976027,R185383
R253789,R894605
R528658,R207153
R909736,R507141
R247116,R636813
R720258,R772325
R137338,R309995
R780161,R901565
R828217,R773067
R206085,R536243
R473665,R811024
R117381,R325993
R303898,R275622
R177695,R318203
R332288,R176392
R415001,R858374
R601671,R453167
R518136,R150353
R425239,R653679
R366612,R259122
R501751,R257943
R759700,R558173
R644920,R620057
R857882,R194495
R730229,R434262
R610568,R115660
R121447,R515772
R260751,R867877
R282481,R213533
R356571,R727025
R861972,R336574
R565633,R886069
R392175,R845483
R831426,R844675
R667165,R903420
R978276,R851264
R399352,R294246
R727415,R910305
R509980,R151386
R366682,R946557
R533365,R894375
R625935,R666079
R523642,R988446
R309450,R469869
R221785,R594669
R334907,R285917
R374492,R359809
R517403,R702217
R459386,R391127
R965486,R600180
R814575,R845901
R383302,R515588
R458295,R247910
R585075,R555398
R825248,R387101
R304652,R268525
R101349,R140764
R982231,R261860
R763777,R246860
R606721,R729335
R104801,R806792
R867944,R808797
R860897,R308503
R139780,R244075
R870044,R454679
R835290,R543751
R874260,R624106
R313890,R911606
R334575,R391299
R103720,R931323
R344679,R383189
R601014,R365093
R949763,R332974
R481601,R543894
R761247,R345023
R423888,R896076
R868380,R669094
R378947,R632556
R473155,R225886
R137962,R636369
R949133,R261111
R124759,R528302
R988064,R103384
R489172,R453400
R437448,R216095
R418846,R883753
R716202,R850775
R942319,R127806
R822005,R903140
R114475,R447691
R777350,R111170
R440765,R612659
R461050,R527527
R880938,R964138
R955809,R817216
R127911,R129578
R721406,R517952
R958252,R100669
R650756,R566235
R111966,R879731
R258313,R154584
R523776,R200431
R969636,R966455
R373457,R976720
R947213,R899556
R797296,R737544
R524876,R815437
R607228,R500868
R430093,R194085
R779986,R943813
R675971,R285077
R420279,R676655
R950273,R295383
R478800,R786596
R186835,R725870
R638545,R814886
R986507,R143006
R834282,R553639
R817053,R941566
R594671,R347998
R122010,R796491
R996872,R520615
R585098,R185109
R937720,R407388
R520529,R670326
R797710,R239041
R124048,R811302
R500604,R230042
R352880,R815401
R267877,R702244
R916729,R437355
R964866,R620601
R221468,R924871
R836556,R531235
R209864,R202821
R431036,R589453
R464748,R670819
R947416,R809833
R376842,R610372
R772044,R171452
R956871,R749028
R475345,R334197
R930172,R894069
R562587,R586588
R860275,R559854
R525249,R727314
R856327,R133488
R500521,R546160
R558399,R794794
R494401,R301645
R919645,R414472
R110074,R468062
R975150,R850637
R566991,R153527
R108633,R990190
R765961,R785653
R344995,R799851
R872322,R669468
R428472,R733401
R986441,R410354
R450121,R466071
R964348,R905704
R256346,R946413
R720722,R520210
R925858,R723391
R342706,R424681
R156514,R794635
R116382,R852635
R218468,R697585
R842337,R723413
R353411,R590648
R190634,R371340
R311574,R961668
R538015,R154101
R488282,R298375
R857057,R814845
R408227,R485383
R973359,R279515
R824638,R845966
R732603,R218022
R221795,R205300
R364966,R648607
R948583,R270823
R696082,R137770
R767543,R692456
R287632,R491289
R513322,R538081
R922593,R861635
R101747,R936623
R942101,R862523
R692958,R807843
R147141,R713010
R498396,R263377
R806913,R290459
R734542,R120762
R102879,R959070
R115777,R395049
R376865,R548684
R409068,R376528
R878939,R495473
R927426,R360759
R504113,R900143
R432720,R163846
R166356,R726190
R626301,R944743
R923892,R830773
R563691,R536794
R514793,R503126
R977367,R148043
R268814,R695295
R700647,R794388
R664047,R348391
R458249,R544260
R797358,R736297
R330252,R555800
R626316,R889397
R243108,R297099
R513176,R795260
R711148,R463960
R661137,R628892
R903520,R939037
R825828,R390076
R738161,R701960
R611843,R699182
R496026,R189232
R458868,R414219
R151128,R867907
R435621,R854025
R656752,R777015
R780667,R243107
R333535,R845006
R852339,R382243
R452054,R729117
R162696,R764505
R674986,R179249
R597256,R919437
R421989,R126918
R958321,R688674
R618772,R777406
R216321,R644164
R682192,R885420
R270916,R898675
R792058,R533439
R881590,R847670
R985373,R950552
R988445,R554363
R691981,R259895
R624280,R159584
R569022,R349279
R533171,R706911
R951651,R967584
R518468,R746647
R634640,R984605
R405952,R779281
R670534,R163894
R369846,R282879
R458595,R528855
R969038,R147531
R573799,R455657
R246508,R552960
R225497,R164512
R400800,R529527
R258198,R653538
R952892,R836027
R902715,R903569
R611591,R642763
