R383696,R154250
R184551,R583593
R825497,R637702
R487349,R858698
R613575,R504106
R591672,R875598
R409811,R476103
R420715,R400755
R184140,R851117
R394965,R424543
R592486,R177073
R516936,R447368
R835611,R460004
R297292,R667645
R478808,R573005
R836207,R974486
R213212,R933974
R593998,R787930
R424491,R340467
R714403,R617379
R446063,R482854
R500502,R125673
R915892,R558225
R907465,R319479
R125997,R235513
R932748,R713474
R178275,R383203
R330871,R581031
R342851,R670634
R125039,R444163
R781754,R140314
R551148,R772528
R332940,R366008
R562022,R444775
R702078,R303205
R283965,R143054
R389282,R504015
R471708,R321914
R295501,R470526
R477939,R424040
R667903,R298953
R834090,R629298
R383522,R653627
R517048,R115426
R151533,R791450
R362658,R403915
R638645,R704420
R611600,R738036
R894765,R500396
R920416,R981115
R166004,R147601
R761429,R806491
R843437,R510992
R359830,R940217
R474910,R959552
R843154,R280647
R566367,R983985
R762301,R526098
R322736,R929316
R976026,R164393
R513328,R891099
R859248,R120039
R448353,R903610
R785457,R175493
R297642,R987232
R711581,R201568
R843480,R845454
R694067,R498388
R813679,R675515
R597098,R946344
R560740,R953133
R812340,R214135
R635734,R766623
R846315,R389040
R818735,R112318
R893647,R428160
R704764,R593640
R798276,R606097
R431902,R214970
R590395,R134006
R884673,R114049
R662370,R292327
R316674,R353050
R312869,R437701
R376581,R551687
R821593,R641526
R105210,R539601
R775379,R238831
R700676,R199431
R126754,R820029
R731281,R760869
R485086,R414986
R810251,R453650
R278859,R465172
R319833,R280930
R192070,R879337
R575959,R662848
R995660,R143292
R813831,R275081
R870177,R294460
R304032,R684128
R870831,R266626
R775461,R741212
R665385,R530283
R994823,R860981
R489275,R778591
R890235,R814404
R179858,R802515
R146915,R618759
R625986,R145727
R391292,R108364
R922801,R262853
R778075,R727278
R842160,R255666
R678485,R822107
R808401,R270181
R660423,R794175
R579575,R363542
R506768,R922430
R573593,R213051
R857068,R259115
R112277,R746181
R470014,R115574
R908179,R790838
R337922,R669558
R270247,R904034
R987350,R576452
R973260,R680413
R628166,R477769
R789671,R217269
R861899,R859432
R993511,R685729
R578137,R549381
R603744,R348990
R964196,R568189
R565572,R431117
R903479,R821878
R608775,R121859
R841673,R665449
R753109,R695094
R882185,R355070
R258741,R987384
R163213,R210123
R585667,R105593
R336314,R371066
R778728,R915954
R871754,R934889
R820251,R501699
R395875,R443059
R718673,R544266
R972014,R861707
R624447,R123184
R636637,R580204
R894078,R776956
R880412,R552621
R776181,R362454
R731524,R601875
R357265,R683620
R936474,R949356
R146438,R886752
R613059,R896745
R221481,R445889
R587299,R599072
R439585,R636063
R232814,R844040
R322395,R595969
R789718,R790016
R897670,R855941
R459190,R535230
R962371,R392545
R362898,R393924
R661418,R762476
R619361,R559328
R374947,R313389
R682170,R130673
R135762,R611191
R127250,R137346
R292312,R118788
R701668,R317772
R705785,R379691
R505429,R644041
R674902,R943076
R841693,R551551
R410049,R381148
R508532,R710166
R333820,R855712
R330839,R898904
R416085,R299342
R549716,R767844
R446601,R716248
R957557,R912720
R788636,R264269
R896137,R542829
R743253,R757712
R848910,R544529
R822511,R530951
R762174,R577312
R928690,R650748
R622504,R688577
R218430,R758553
R879028,R103219
R229580,R343639
R785045,R513209
R545923,R422337
R189441,R387756
R120278,R937348
R217368,R957945
R811175,R955850
R245103,R405329
R952581,R649936
R416340,R715904
R949823,R365581
R989512,R810609
R401201,R202485
R685876,R911704
R362838,R778844
R663278,R562627
R672751,R147886
R907537,R801735
R897678,R389182
R992907,R679567
R234229,R359744
R170838,R327365
R596403,R214937
R282963,R106685
R462075,R228754
R179837,R840043
R663700,R670346
R897233,R868698
R501851,R360926
R208399,R437008
R451203,R951864
R153885,R349424
R879328,R167358
R475712,R803211
R462508,R669746
R514798,R479997
R161042,R670231
R274140,R779610
R222811,R274686
R538998,R186311
R621121,R256450
R932211,R396553
R634985,R391108
R955731,R395521
R304799,R710021
R539393,R930508
R940604,R741881
R803929,R623435
R439606,R651007
R322114,R857822
R300566,R841986
R941221,R521340
R584840,R247376
R111845,R751819
R847632,R455686
R943161,R359869
R919764,R393280
R356717,R893829
R952772,R524185
R961053,R249709
R676322,R958661
R754259,R923545
R857781,R521126
R459415,R975028
R306107,R726448
R869487,R700653
R342494,R244863
R560121,R255988
R153870,R795101
R290534,R958703
R374475,R976904
R921557,R328853
R456254,R265969
R558766,R913972
R278977,R774948
R210250,R415196
R972259,R635756
R388072,R165719
R427111,R789419
R164481,R958505
R942604,R360211
R960681,R321146
R381261,R101726
R749621,R597606
R747019,R161734
R598860,R693252
R429726,R472341
R481390,R765960
R164731,R874306
R239289,R595190
R449347,R953905
R942484,R362115
R251489,R876326
R649611,R102362
R129776,R762650
R466475,R846295
R368005,R195614
R379162,R986954
R449255,R840877
R379323,R513454
R620973,R821934
R713311,R486467
R334025,R298630
R843951,R406494
R743160,R590713
R663667,R408214
R946371,R125152
R994748,R398041
R745922,R539999
R277102,R232050
R530059,R983085
R320644,R315596
R317707,R880979
R781908,R740790
R664011,R720542
R726934,R344204
R375859,R205207
R560950,R966407
R367137,R418828
R464436,R364788
R641387,R663933
R711193,R749377
R514788,R441920
R937831,R182410
R951888,R207578
R444100,R261952
R608478,R559238
R690078,R210611
R928550,R491459
R374910,R718733
R884886,R765091
R605161,R743003
R603486,R765634
R659690,R796233
R459471,R569149
R318417,R370706
R735211,R248964
R400288,R745377
R616481,R672248
R104075,R609345
R127714,R579788
R871366,R882047
R644185,R977921
R915545,R314849
R317399,R854350
R231307,R967519
R660247,R612740
R648820,R910723
R325980,R355836
R333418,R460874
R521045,R977855
R876596,R444725
R462079,R397884
R205415,R269581
R952032,R689499
R752609,R342567
R202240,R703694
R343388,R722237
R312437,R683836
R298671,R582786
R789130,R670066
R924421,R636848
R286197,R770556
R353669,R992849
R866267,R253123
R652920,R574635
R411465,R435601
R747688,R272144
R468268,R391892
R794945,R118050
R978148,R494571
R300311,R313364
R821415,R410189
R676519,R324155
R908433,R373733
R150341,R443113
R947491,R531936
R552018,R127576
R887288,R695404
R296778,R769541
R128775,R889780
R180699,R786954
R891224,R842566
R392684,R896853
R526084,R972895
R355135,R437193
R259202,R111110
R435125,R221286
R264412,R658012
R402347,R720617
R717205,R404043
R837338,R595145
R858923,R757680
R778535,R909464
R791031,R715186
R915775,R720528
R330632,R612031
R476188,R597948
R179215,R271396
R594708,R670369
R258293,R945428
R970028,R164933
R660902,R768238
R399205,R984743
R480655,R917952
R961948,R595971
R891929,R185956
R188601,R562496
R372712,R578549
R727752,R312050
R794648,R630902
R560051,R982263
R387073,R711624
R525339,R689061
R366233,R549195
R907913,R309933
R425928,R506898
R649600,R206160
R418641,R464635
R521028,R977886
R245841,R709014
R176014,R394110
R170681,R500923
R190940,R986406
R938270,R761868
R162903,R367873
R527902,R100184
R895390,R633575
R549048,R199284
R216088,R394959
R556160,R657073
R302726,R812474
R995119,R845353
R407563,R381099
R587866,R589139
R878716,R199812
R738268,R376434
R461180,R552077
R616352,R755749
R155220,R515074
R147782,R354799
R972778,R957086
R835466,R994138
R640510,R843765
R365246,R527500
R855396,R949369
R251352,R259775
R769781,R821451
R205632,R794260
R442387,R842067
R935526,R959309
R476167,R399085
R276672,R854338
R677916,R631179
R702126,R381143
R756425,R917639
R827738,R275632
R799923,R255202
R825969,R868651
R804027,R369333
R830110,R918727
R358736,R396879
R933384,R762852
R814248,R367323
R929982,R142582
R227197,R862203
R140350,R213165
R793630,R574778
R845138,R192637
R377095,R479442
R703389,R275777
R708711,R471658
R616770,R407385
R245434,R144114
R345922,R430526
R437828,R601567
R526207,R385571
R978940,R493285
R496544,R496096
R853433,R602858
R700034,R215091
R438525,R105230
R546974,R765324
R200417,R428540
R123702,R266448
R728980,R758220
R157088,R364193
R363088,R786927
R952323,R253475
R360631,R187948
R795015,R905291
R692700,R824717
R411819,R555330
R440658,R750314
R510866,R457625
R929419,R111889
R605693,R754428
R388401,R438222
R505249,R824868
R464423,R116113
R456615,R867127
R536405,R715518
R784748,R785671
R833362,R930271
R419026,R887190
R908102,R917593
R845442,R607193
R815753,R480570
R401205,R220135
R393680,R664708
R765650,R946684
R389195,R832306
R360558,R949887
R835751,R906050
R940093,R385657
R975796,R281429
R238809,R698542
R607169,R171022
R442712,R875826
R488376,R120172
R880117,R995517
R176429,R301024
R839020,R922161
R733359,R764057
R635111,R846438
R234787,R729341
R840418,R168146
R589423,R415032
R148388,R517362
R626719,R805384
R701555,R763679
R435757,R622826
R266288,R883005
R219309,R142935
R105965,R289513
R496819,R733107
R663154,R304999
R679709,R126294
R901897,R455538
R150789,R145198
R524166,R517257
R752524,R667899
R295700,R481400
R586311,R742363
R333688,R271306
R900769,R507027
R318320,R484882
R731225,R903395
R355973,R762606
R292194,R920081
R908146,R394280
R615299,R484173
R554980,R391648
R641218,R668261
R825910,R524966
R154824,R541590
R438423,R845238
R416133,R346061
R691934,R766978
R938302,R136406
R927410,R396487
R428716,R835030
R245186,R606632
R931069,R552090
R478627,R488860
R266227,R636078
R569420,R952428
R173483,R655684
R643878,R810961
R786739,R824158
R809107,R881245
R629733,R874467
R876839,R848073
R399787,R751222
R847832,R289103
R436604,R867784
R262973,R756703
R688124,R640358
R876937,R708302
R206036,R250880
R565898,R833880
R580740,R620440
R105205,R818007
R857835,R155592
R158369,R104925
R608730,R327965
R782729,R183803
R707954,R765006
R431708,R282662
R617657,R760145
R380555,R195585
R826639,R917104
R119207,R392381
R194030,R870586
R363674,R663289
R526821,R430961
R927575,R423503
R636003,R711468
R762958,R772715
R206152,R843997
R776534,R360888
R777733,R991836
R895904,R881972
R742561,R575267
R154655,R696468
R956689,R862659
R873828,R429418
R637656,R328534
R180806,R868046
R989314,R843486
R543248,R617409
R672220,R681754
R841359,R393836
R920143,R500648
R415134,R363249
R318230,R547405
R274712,R446901
R628722,R291199
R989382,R464052
R337166,R861269
R674943,R653114
R944472,R781112
R871203,R180351
R888204,R287884
R677471,R483016
R306312,R292962
R268429,R106969
R920969,R711048
R629384,R350019
R552149,R304577
R445141,R710412
R556068,R428457
R980235,R545061
R390043,R183608
R959735,R551397
R809096,R485616
R219289,R127660
R107559,R453317
R863529,R528731
R420885,R168683
R282069,R264941
R333470,R928341
R775804,R435158
R504896,R535806
R523550,R516692
R263219,R341953
R154522,R528227
R697227,R179004
R357531,R509233
R442841,R586854
R498870,R126912
R142484,R326749
R429232,R946367
R236928,R641580
R946074,R704979
R155202,R331322
R688755,R841671
R825707,R548197
R763338,R427664
R355386,R742002
R518997,R258808
R175193,R510993
R321069,R229223
R112536,R627732
R476376,R776674
R247655,R660293
R321142,R230019
R714860,R379446
R735412,R684858
R977820,R459188
R631133,R671860
R886155,R833147
R556823,R191118
R593920,R881924
R678333,R763134
R267106,R411718
R194376,R801552
R660275,R944770
R519155,R100565
R308830,R639330
R802971,R478837
R458271,R702417
R114073,R862127
R796280,R704757
R295089,R204790
R245203,R973311
R560476,R262699
R702873,R165599
R899906,R881689
R703007,R377650
R351252,R784907
R591984,R894791
R473663,R446175
R969366,R822379
R588408,R688765
R895499,R941619
R878159,R245642
R208744,R535970
R247033,R695096
R105485,R467447
R856611,R220096
R987824,R465062
R416267,R202275
R777157,R587100
R431897,R938055
R887366,R838206
R781720,R576208
R368164,R699063
R548354,R831460
R445422,R971351
R674544,R112363
R530922,R708294
R987879,R702911
R854848,R799409
R529170,R718046
R382914,R563668
R551442,R281955
R524454,R288047
R200370,R977525
R315088,R360846
R225368,R899174
R745652,R669887
R240840,R176260
R711522,R878537
R873624,R411440
R767072,R588413
R465195,R740197
R758102,R110857
R914929,R798817
R754044,R233452
R249825,R400978
R864838,R132434
R402459,R133332
R748496,R792106
R121008,R677277
R481805,R784518
R465191,R344568
R688187,R808890
R463198,R588701
R363187,R469649
R167291,R397616
R287096,R630124
R524506,R938912
R568398,R194969
R163196,R781411
R166822,R759721
R416548,R829574
R408670,R545617
R210276,R685468
R611936,R448204
R600084,R365082
R378861,R403702
R441541,R387572
R130230,R119145
R446093,R452414
R203432,R650003
R467599,R146919
R941860,R171437
R816539,R825770
R630166,R246021
R144079,R667737
R188894,R909979
R604053,R536361
R385524,R350186
R656938,R783833
R894231,R861143
R301030,R494198
R168830,R437607
R635934,R411925
R518512,R792789
R124540,R333407
R494770,R138436
R484046,R371394
R146883,R668116
R455000,R307975
R307772,R628967
R334845,R532898
R621506,R466743
R911452,R644598
R688242,R154831
R642418,R268517
R462513,R429165
R539943,R347971
R470269,R524549
R860105,R121808
R162280,R183522
R660649,R684235
R823428,R649124
R869019,R259878
R246418,R322580
R728602,R525163
R588494,R843563
R399080,R956919
R194121,R438010
R199443,R265362
R588334,R486349
R657107,R230887
R468439,R266099
R401956,R219449
R226349,R324962
R943525,R949355
R356698,R178623
R735807,R877717
R455183,R570716
R870181,R407447
R430532,R657875
R182200,R262351
R495525,R850068
R175693,R495260
R260811,R180116
R324822,R689225
R546033,R583276
R611838,R231255
R416951,R361672
R737481,R424260
R330311,R260058
R629104,R302118
R601647,R923122
R247480,R756653
R869222,R431817
R974272,R609488
R611385,R650619
R369321,R262751
R814662,R267579
R741789,R238539
R441385,R283550
R114129,R381171
R561424,R325719
R890928,R981508
R316349,R543345
R353471,R619505
R279489,R728361
R848808,R536205
R157362,R668381
R164213,R544240
R691387,R871647
R665458,R689220
R387076,R404169
R996866,R365701
R123095,R995193
R175609,R604068
R579729,R655425
R296338,R990876
R798930,R715440
R674484,R831061
R105678,R495353
R524934,R121952
R500066,R255506
R510384,R238117
R598776,R851364
R230733,R616806
R491919,R254459
R428789,R425139
R717821,R423506
R623099,R542721
R121031,R411808
R672174,R244330
R538355,R264073
R350710,R496068
R585629,R179431
R223378,R749299
R201469,R829801
R130936,R104563
R882386,R292313
R409508,R711999
R620091,R355357
R129471,R992971
R229500,R189460
R813637,R954263
R949912,R221163
R927925,R872126
R395030,R669112
R585048,R817740
R326647,R523464
R997038,R938690
R691683,R528047
R240290,R307947
R508486,R468353
R558650,R117299
R759326,R923184
R464547,R218305
R992870,R360095
R644201,R310069
R323312,R231127
R210510,R321228
R810709,R943610
R489542,R708217
R709107,R915563
R437653,R804778
R427243,R310362
R998594,R615745
R423801,R301723
R298297,R865665
R832353,R123945
R374732,R490630
R758608,R523332
R914138,R459061
R466321,R723848
R262758,R569355
R781197,R744274
R790052,R956053
R782632,R516571
R510128,R419682
R988933,R291746
R607188,R218799
R674142,R621375
R861879,R638100
R139628,R708643
R455330,R920650
R887769,R841510
R983119,R266906
R222312,R362885
R432212,R156629
R714931,R495632
R667921,R226709
R250603,R876432
R603813,R259550
R140807,R756188
R827541,R850202
R243748,R336470
R987821,R750558
R924911,R189010
R160815,R226157
R817629,R274323
R887352,R580431
R465254,R933753
R569771,R403083
R921794,R434186
R494183,R576574
R208974,R913589
R142795,R148020
R432053,R825654
R599895,R221575
R392527,R242002
R737637,R435854
R535816,R829356
R746305,R274077
R807833,R180410
R168386,R392506
R173817,R820183
R196869,R740277
R173753,R954077
R113930,R909663
R327594,R636142
R272791,R443058
R404358,R808459
R750502,R781807
R328582,R662511
R495274,R175760
R232599,R569999
R676160,R121150
R371094,R385800
R107243,R972896
R289301,R736577
R103642,R601291
R337641,R767863
R585457,R977330
R903502,R636656
R343286,R539787
R818094,R567356
R796872,R913813
R875326,R731214
R489427,R877785
R273984,R721617
R997247,R355246
R478352,R954997
R292590,R161549
R715210,R932384
R229807,R560568
R884455,R749557
R468238,R827999
R975823,R451050
R429534,R358296
R363921,R424411
R918637,R121144
R600070,R619363
R474882,R107024
R967021,R284315
R128592,R551844
R595433,R218400
R478525,R435455
R509269,R279343
R680995,R483534
R696380,R637122
R926600,R152102
R246271,R665666
R699135,R647392
R622798,R159508
R195163,R144333
R967246,R890118
R148649,R850219
R634365,R133534
R978693,R920570
R519508,R477910
R198921,R815231
R333111,R227528
R471070,R385343
R658860,R143257
R696428,R363570
R565282,R108971
R134572,R615674
R843134,R445333
R942842,R401531
R944259,R640293
R433206,R686288
R168075,R262322
R121544,R516082
R823015,R832319
R223889,R260648
R895673,R422708
R886757,R703044
R132880,R630770
R656556,R680970
R609462,R389472
R806786,R781869
R679595,R413858
R348992,R421365
R319988,R484675
R736750,R891497
R778482,R643700
R929285,R456917
R935286,R891609
R260975,R608357
R258330,R272805
R389481,R997603
R253427,R954903
R970505,R900436
R738793,R128370
R454175,R741197
R905428,R448502
R204507,R419029
R246020,R284075
R425950,R606940
R670097,R930407
R883306,R872769
R233701,R529975
R298421,R578369
R671456,R824084
R271604,R318955
R859226,R997530
R145044,R245548
R199570,R922097
R261844,R413832
R460669,R613079
R198899,R645407
R847421,R426652
R665802,R375115
R795701,R181048
R426592,R912000
R474832,R516431
R510136,R701172
R209069,R204013
R318494,R803993
R480998,R105811
R444317,R746974
R424235,R697464
R989165,R317398
R895993,R642714
R826034,R586685
R934509,R954396
R750245,R277764
R696359,R636700
R186698,R681086
R234002,R635175
